OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2251 DEB,1993-036AVV,2026-03-21T04:19:45.951744,14.75915972,.00582728,74.0104,45.5891,156.9678,221.0494,0,U,35979,999,90085,.75555976E-3,.5308E-4,0
COSMOS 2251 DEB,1993-036AVW,2026-03-19T08:23:52.007136,14.60707865,.00515461,73.9103,296.9057,50.4738,310.0966,0,U,35980,999,62896,.72788889E-3,.3585E-4,0
COSMOS 2251 DEB,1993-036AVY,2026-03-21T11:40:56.220384,14.63463404,.00650734,74.0575,157.7929,201.4225,158.4218,0,U,35982,999,87610,.52871532E-3,.2792E-4,0
COSMOS 2251 DEB,1993-036AWD,2026-03-20T21:21:19.184832,14.43821118,.00509603,73.9973,143.8383,248.0361,111.5376,0,U,35987,999,62481,.67744188E-3,.2316E-4,0
COSMOS 2251 DEB,1993-036AWF,2026-03-20T08:06:45.160416,14.37228780,.00219878,74.0354,104.3414,169.6310,190.5302,0,U,35989,999,88581,.12837155E-3,.357E-5,0
COSMOS 2251 DEB,1993-036AWK,2026-03-20T10:31:33.153888,14.66153868,.00317389,74.0138,144.4048,303.8709,55.9441,0,U,35993,999,61874,.42289834E-3,.2311E-4,0
COSMOS 2251 DEB,1993-036AWN,2026-03-19T04:43:59.030400,15.11435738,.00849189,74.0129,263.9279,326.9740,32.6164,0,U,35996,999,73782,.33795606E-3,.6188E-4,0
COSMOS 2251 DEB,1993-036AWP,2026-03-18T04:24:22.125888,14.51946513,.00130032,74.0470,7.6789,60.5805,299.6652,0,U,35997,999,72269,.52397951E-3,.2089E-4,0
COSMOS 2251 DEB,1993-036AWS,2026-03-15T18:28:11.577216,14.95669148,.00278705,73.9874,259.3571,349.7293,10.3318,0,U,36000,999,61558,.18972635E-2,.21297E-3,0
COSMOS 2251 DEB,1993-036AWX,2026-03-21T13:33:23.844384,14.47503200,.00605558,74.0242,269.0784,20.5305,339.8267,0,U,36005,999,89014,.12877256E-3,.456E-5,0
COSMOS 2251 DEB,1993-036AXG,2026-03-17T17:01:49.053792,14.72697239,.00467718,73.7611,231.5005,230.9375,128.7630,0,U,36045,999,9785,.16960233E-2,.1099E-3,0
COSMOS 2251 DEB,1993-036AXH,2026-03-20T18:16:40.966464,14.65903845,.00579399,74.0138,87.5352,211.5171,325.8326,0,U,36046,999,65439,.38287059E-3,.2113E-4,0
COSMOS 2251 DEB,1993-036AXJ,2026-03-21T10:56:37.256064,15.03333749,.00042954,74.0305,133.6248,238.1975,121.8795,0,U,36047,999,67419,.36373749E-2,.49712E-3,0
COSMOS 2251 DEB,1993-036AXK,2026-03-21T13:18:48.906144,14.38029283,.00254894,74.0547,117.5402,149.6416,2.4523,0,U,36048,999,86922,.17766677E-3,.514E-5,0
COSMOS 2251 DEB,1993-036AXL,2026-03-20T13:51:47.689920,14.63419992,.0009509,74.0289,291.5783,352.0428,8.0587,0,U,36049,999,86795,.7164E-3,.368E-4,0
COSMOS 2251 DEB,1993-036AXM,2026-03-20T11:25:27.303744,15.02996405,.00825972,74.0341,354.6701,48.1721,312.6481,0,U,36050,999,68502,.50331962E-3,.726E-4,0
COSMOS 2251 DEB,1993-036AXQ,2026-03-20T08:35:28.071456,14.58761413,.00327626,73.8720,325.1371,251.3267,108.4339,0,U,36053,999,88867,.67910962E-3,.3165E-4,0
COSMOS 2251 DEB,1993-036AXV,2026-03-20T14:36:53.330112,14.59280300,.0046011,74.0223,206.8360,314.3650,45.3749,0,U,36058,999,67538,.48668E-3,.2303E-4,0
COSMOS 2251 DEB,1993-036AXX,2026-03-20T15:53:16.264320,14.42251043,.00140064,74.0287,52.9314,136.6414,223.5846,0,U,36060,999,86421,.29871832E-3,.96E-5,0
COSMOS 2251 DEB,1993-036AXY,2026-03-20T23:38:50.670816,14.33902411,.00396147,74.0247,179.9053,245.6980,114.0032,0,U,36061,999,66512,.23519343E-3,.635E-5,0
COSMOS 2251 DEB,1993-036AYL,2026-03-20T21:12:11.077920,14.35095360,.00249366,74.0316,142.6315,193.5646,166.4839,0,U,36073,999,71615,.15615996E-3,.421E-5,0
COSMOS 2251 DEB,1993-036AYM,2026-03-21T11:34:28.907328,14.44579725,.00453973,73.9902,156.2909,229.4617,130.2583,0,U,36074,999,87335,.10150465E-2,.353E-4,0
COSMOS 2251 DEB,1993-036AYT,2026-03-20T09:16:58.865088,14.34419231,.00836709,74.0617,94.6995,100.7570,260.3016,0,U,36366,999,87688,.87065763E-3,.2525E-4,0
COSMOS 2251 DEB,1993-036AYU,2026-03-20T16:22:35.118624,13.86759105,.02578865,74.0994,66.1503,116.1611,246.6286,0,U,36367,999,58887,.1027763E-2,.1536E-4,0
COSMOS 2251 DEB,1993-036AYW,2026-03-21T04:11:28.340448,14.75924599,.00122579,74.0292,238.3632,292.7344,67.2535,0,U,36369,999,87373,.16470342E-2,.11322E-3,0
COSMOS 2251 DEB,1993-036AYY,2026-03-20T23:15:31.717440,14.73312903,.00068158,74.0140,330.2113,341.1531,18.9388,0,U,36371,999,72890,.12872913E-2,.831E-4,0
COSMOS 2251 DEB,1993-036AZG,2026-03-19T11:57:25.355232,14.36260984,.00475422,74.0110,128.8865,236.4652,191.0632,0,U,36379,999,66217,.19589091E-3,.553E-5,0
COSMOS 2251 DEB,1993-036AZN,2026-03-20T09:55:59.503296,14.75060490,.01359845,73.9701,323.1479,115.0400,246.4963,0,U,36385,999,86541,.86115398E-3,.6713E-4,0
COSMOS 2251 DEB,1993-036AZT,2026-03-20T19:31:05.230272,14.37001300,.001801,74.0349,95.1781,167.7780,9.7157,0,U,36420,999,86445,.11132E-3,.304E-5,0
COSMOS 2251 DEB,1993-036BAD,2026-03-20T20:02:04.747488,14.28018197,.00956289,74.0050,290.4323,57.3861,303.6472,0,U,36430,999,65957,.27480822E-3,.691E-5,0
COSMOS 2251 DEB,1993-036BAL,2026-03-21T00:55:30.697536,14.72848148,.00205993,73.9420,201.7655,40.3937,319.8760,0,U,36437,999,67497,.13478687E-2,.8635E-4,0
COSMOS 2251 DEB,1993-036BAN,2026-03-20T17:21:24.305472,13.48151567,.04263165,73.9677,240.2756,193.2709,165.6899,0,U,36439,999,59933,.15591759E-2,.1663E-4,0
COSMOS 2251 DEB,1993-036BAQ,2026-03-20T11:05:07.336608,15.08819493,.0107373,73.8339,146.1973,226.1165,133.1122,0,U,36441,999,88438,.35476168E-3,.6342E-4,0
COSMOS 2251 DEB,1993-036BBA,2026-03-20T22:24:40.542912,14.19156050,.0185643,73.9530,158.9059,320.7025,38.0763,0,U,36451,999,85618,.53725597E-3,.1308E-4,0
COSMOS 2251 DEB,1993-036BBC,2026-03-17T23:12:40.973760,14.53460653,.00712507,73.9266,331.4472,213.9716,161.7840,0,U,36453,999,85851,.49123834E-3,.2086E-4,0
COSMOS 2251 DEB,1993-036BBJ,2026-03-17T15:03:48.882240,14.27180828,.01167014,74.0467,188.2546,261.5942,97.1963,0,U,36459,999,9235,.14000559E-2,.365E-4,0
COSMOS 2251 DEB,1993-036BBV,2026-03-19T05:59:07.302912,15.21264793,.00261335,73.8338,51.6690,227.8246,132.0732,0,U,36470,999,67554,.25359519E-2,.57623E-3,0
COSMOS 2251 DEB,1993-036BCT,2026-03-21T07:12:39.734496,14.50174501,.00472787,74.0096,289.4617,54.1742,306.3797,0,U,36533,999,85913,.2833498E-3,.1089E-4,0
COSMOS 2251 DEB,1993-036BCZ,2026-03-21T03:47:58.205184,14.60011404,.00275161,74.0219,227.3186,342.6790,17.3434,0,U,36539,999,85383,.58451503E-3,.2791E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-03-20T17:21:07.746048,14.59702347,.00119886,74.0315,353.7256,41.6169,318.5907,0,U,36540,999,87439,.87613108E-3,.4154E-4,0
COSMOS 2251 DEB,1993-036BDL,2026-03-16T04:51:23.206752,14.27571581,.00753135,74.0465,23.6222,51.5427,309.2447,0,U,36550,999,85929,.71657375E-3,.1792E-4,0
COSMOS 2251 DEB,1993-036BDM,2026-03-14T17:15:56.663712,15.07541582,.00397928,73.8841,184.6610,111.7510,248.7923,0,U,36551,999,68315,.28938761E-2,.45027E-3,0
COSMOS 2251 DEB,1993-036BDT,2026-03-19T23:57:52.817472,14.82814001,.00196008,73.9770,293.8219,69.0131,291.3141,0,U,36557,999,35336,.24735406E-2,.20108E-3,0
COSMOS 2251 DEB,1993-036BDU,2026-03-18T02:18:58.636800,14.56157326,.00109262,74.0453,333.8885,37.1852,323.0066,0,U,36558,999,86656,.49230278E-3,.2147E-4,0
COSMOS 2251 DEB,1993-036BDV,2026-03-20T18:34:41.976480,13.96853230,.0260718,74.1291,202.0101,212.0053,146.5021,0,U,36559,999,82462,.45329619E-2,.8388E-4,0
COSMOS 2251 DEB,1993-036BEC,2026-03-19T11:04:33.206880,14.61722322,.00132491,74.0249,349.5587,34.5024,325.7000,0,U,36614,999,67025,.84551066E-3,.4191E-4,0
COSMOS 2251 DEB,1993-036BEL,2026-03-21T08:02:14.759520,14.77209909,.00655087,74.0137,311.9912,62.7228,298.0598,0,U,36622,999,68205,.6199042E-3,.4517E-4,0
COSMOS 2251 DEB,1993-036BEW,2026-03-21T08:34:04.414656,14.43734689,.00346455,73.9994,108.7369,200.2014,159.7775,0,U,36632,999,66638,.61202107E-3,.2069E-4,0
COSMOS 2251 DEB,1993-036BFE,2026-03-21T09:14:43.560096,15.02754242,.00924348,74.0276,320.2333,13.4708,346.8914,0,U,37084,999,67748,.58109326E-3,.8494E-4,0
COSMOS 2251 DEB,1993-036BFK,2026-03-20T22:31:03.413280,14.55278233,.0129523,74.0369,320.0464,36.2254,324.7593,0,U,37089,999,67537,.16793566E-2,.8125E-4,0
COSMOS 2251 DEB,1993-036BFQ,2026-03-20T08:09:03.381408,14.38454738,.00831865,74.1064,302.1400,242.1053,117.1659,0,U,37094,999,85909,.42436954E-3,.1322E-4,0
COSMOS 2251 DEB,1993-036BFR,2026-03-21T02:39:57.996288,14.03889371,.019083,73.8488,16.5694,57.0066,304.9248,0,U,37095,999,64016,.15567892E-2,.2864E-4,0
COSMOS 2251 DEB,1993-036BFX,2026-03-01T23:59:26.963232,14.66239686,.0041685,74.0339,301.2001,5.5095,354.6523,0,U,37101,999,66833,.10266E-2,.5702E-4,0
COSMOS 2251 DEB,1993-036BGE,2026-03-20T05:47:00.759264,14.42120449,.0091391,74.0422,259.9518,311.9873,47.3523,0,U,37108,999,86912,.64031E-3,.2186E-4,0
COSMOS 2251 DEB,1993-036BGY,2026-03-18T12:21:38.336256,14.73401846,.01209603,73.9526,166.8746,21.2012,339.4109,0,U,37126,999,9509,.1398977E-3,.981E-5,0
COSMOS 2251 DEB,1993-036BHJ,2026-03-20T05:48:24.763392,13.60786917,.0394646,73.9345,176.6460,171.2313,189.5972,0,U,37270,999,78395,.19791E-2,.2489E-4,0
COSMOS 2251 DEB,1993-036BHS,2026-03-13T00:10:43.070016,14.15588024,.02984116,73.7861,186.3509,352.7723,126.0406,0,U,37278,999,65106,.94733504E-3,.2829E-4,0
COSMOS 2251 DEB,1993-036BHU,2026-03-16T17:45:38.833056,14.19896193,.01309724,74.0262,248.9427,354.6234,5.3494,0,U,37280,999,58657,.9072112E-3,.2073E-4,0
COSMOS 2251 DEB,1993-036BJG,2026-03-18T03:16:57.976032,14.04052890,.02100521,74.1216,244.4359,223.5535,134.8854,0,U,37292,999,61187,.15123688E-2,.2889E-4,0
COSMOS 2251 DEB,1993-036BJK,2026-03-17T11:19:50.443968,14.65909685,.00474065,74.0043,98.9031,254.9180,104.6741,0,U,37295,999,83692,.38489948E-3,.2108E-4,0
COSMOS 2251 DEB,1993-036BJV,2026-03-18T19:33:50.030496,14.36524514,.00455621,73.8667,112.2467,51.0834,309.4366,0,U,37305,999,68246,.42843964E-3,.1246E-4,0
COSMOS 2251 DEB,1993-036BKC,2026-03-19T06:00:54.572832,14.46511947,.00163905,74.0330,23.9700,110.0981,250.1943,0,U,37312,999,87559,.3916175E-3,.1386E-4,0
COSMOS 2251 DEB,1993-036BKG,2026-03-20T16:58:56.678016,15.01321741,.0028675,74.0181,182.4127,240.5883,119.2442,0,U,37316,999,87610,.25566201E-2,.33326E-3,0
COSMOS 2251 DEB,1993-036BKL,2026-03-19T12:32:56.753376,14.80301277,.00428281,74.0481,27.7657,92.3121,268.2961,0,U,37320,999,67578,.65753447E-3,.5058E-4,0
COSMOS 2251 DEB,1993-036BKS,2026-03-16T11:31:04.445184,14.62149516,.00592356,74.0263,155.1539,261.4133,98.0319,0,U,37326,999,86853,.44587406E-3,.2268E-4,0
COSMOS 2251 DEB,1993-036BKW,2026-03-20T19:11:53.144160,14.59866885,.00593764,74.0151,107.8436,289.9813,69.4964,0,U,37330,999,87799,.23511939E-3,.1121E-4,0
COSMOS 2251 DEB,1993-036BKX,2026-03-17T18:42:03.486528,14.35392496,.00566384,74.0714,254.0108,245.2495,114.2758,0,U,37331,999,86123,.52565311E-3,.151E-4,0
COSMOS 2251 DEB,1993-036BLC,2026-03-19T11:31:05.254752,14.32805754,.00304762,74.0414,154.6019,212.4514,147.4764,0,U,37336,999,66505,.61885049E-4,.143E-5,0
COSMOS 2251 DEB,1993-036BLG,2026-03-16T18:54:02.533248,14.37044905,.00183945,74.0226,104.1160,185.6925,174.4023,0,U,37340,999,85418,.14175959E-3,.395E-5,0
COSMOS 2251 DEB,1993-036BLL,2026-03-21T09:21:44.059392,14.43745112,.00922676,73.9750,319.2536,144.2313,216.5073,0,U,37483,999,66703,.19490273E-3,.669E-5,0
COSMOS 2251 DEB,1993-036BLM,2026-03-15T13:48:38.178432,14.42386139,.00359236,73.8247,34.0822,50.3560,71.3304,0,U,37484,999,66717,.88572301E-3,.2925E-4,0
COSMOS 2251 DEB,1993-036BLP,2026-03-21T08:14:09.888864,14.14476972,.02277063,73.6901,296.1257,149.5499,26.0106,0,U,37486,999,64763,.2038258E-2,.499E-4,0
COSMOS 2251 DEB,1993-036BLQ,2026-03-17T12:20:38.342688,14.87333710,.00312342,73.9011,2.6548,182.9316,177.1685,0,U,37487,999,82651,.20820717E-2,.18986E-3,0
COSMOS 2251 DEB,1993-036BLU,2026-03-19T10:37:42.557952,13.75611304,.03102706,73.9038,111.9455,86.8416,276.8150,0,U,37491,999,57076,.68558943E-3,.919E-5,0
COSMOS 2251 DEB,1993-036BLZ,2026-03-17T10:12:07.796736,14.98502125,.0055427,73.9472,129.5792,118.9850,241.6908,0,U,37496,999,67433,.10832811E-2,.13364E-3,0
COSMOS 2251 DEB,1993-036BMB,2026-03-21T11:44:47.590080,14.55662185,.00098202,74.0386,356.8807,37.9923,322.1932,0,U,37498,999,66791,.10273723E-2,.4465E-4,0
COSMOS 2251 DEB,1993-036BMC,2026-03-20T13:57:16.006464,14.34445404,.0028291,74.0373,143.0621,200.4601,159.5420,0,U,37499,999,86552,.11941E-3,.312E-5,0
COSMOS 2251 DEB,1993-036BNH,2026-03-21T07:31:14.354976,14.50891705,.0019295,74.0358,296.8320,59.6228,300.6837,0,U,37528,999,87360,.28604176E-3,.1104E-4,0
COSMOS 2251 DEB,1993-036BNK,2026-03-16T12:22:45.987456,14.34643161,.00272403,74.0359,161.8845,206.9193,172.2942,0,U,37530,999,86577,.1749426E-3,.471E-5,0
COSMOS 2251 DEB,1993-036BNL,2026-03-15T07:09:34.157664,14.66401197,.00322646,74.0065,86.8960,155.5746,204.6961,0,U,37531,999,71407,.18878247E-2,.10504E-3,0
COSMOS 2251 DEB,1993-036BNM,2026-03-20T15:37:04.683360,14.42591438,.001416,74.0520,34.2331,117.8038,59.3312,0,U,37532,999,86327,.20567E-3,.657E-5,0
COSMOS 2251 DEB,1993-036BNN,2026-03-20T13:12:07.006176,14.12832911,.0154197,74.0716,19.2861,52.4951,309.0091,0,U,37533,999,64302,.12961E-2,.2674E-4,0
COSMOS 2251 DEB,1993-036BNQ,2026-03-21T10:40:12.748800,14.59183157,.00274293,74.0215,245.3479,355.5455,34.8682,0,U,37535,999,86764,.71622019E-3,.3365E-4,0
COSMOS 2251 DEB,1993-036BNS,2026-03-18T18:08:21.915744,14.37628963,.00521278,74.0091,88.1451,207.6135,152.2248,0,U,37537,999,86413,.15003335E-3,.431E-5,0
COSMOS 2251 DEB,1993-036BPB,2026-03-21T11:55:43.022208,14.84362892,.00058935,74.0189,262.5153,246.0318,114.0244,0,U,37546,999,67351,.31868688E-2,.2685E-3,0
COSMOS 2251 DEB,1993-036BPJ,2026-03-20T20:30:19.882656,14.58790068,.00576959,74.0091,229.8627,346.2216,164.2713,0,U,37959,999,81557,.48486083E-3,.2288E-4,0
COSMOS 2251 DEB,1993-036BPK,2026-03-20T19:28:48.580896,14.08286193,.02457457,74.0634,14.9617,9.9350,350.6517,0,U,37960,999,78786,.79609734E-3,.1771E-4,0
COSMOS 2251 DEB,1993-036BPL,2026-03-20T01:24:19.816416,14.58958597,.00387022,74.0414,311.9050,7.2099,352.9614,0,U,37961,999,81484,.58713764E-3,.2754E-4,0
COSMOS 2251 DEB,1993-036BPR,2026-03-21T02:28:29.574912,15.29354448,.00170648,73.9808,23.6455,209.1878,150.8372,0,U,37966,999,86836,.65432452E-2,.191927E-2,0
COSMOS 2251 DEB,1993-036BPS,2026-03-21T08:15:13.223520,14.41634665,.01478711,74.0150,314.5358,70.0105,291.6904,0,U,37967,999,66156,.15532732E-2,.5741E-4,0
COSMOS 2251 DEB,1993-036BPT,2026-03-21T07:47:59.098848,15.03086157,.00769348,73.9988,69.7316,163.3648,197.0092,0,U,37968,999,61699,.66040872E-3,.9472E-4,0
COSMOS 2251 DEB,1993-036BPW,2026-03-19T16:01:22.964160,14.50021756,.0066178,73.9917,219.4127,333.0736,26.6994,0,U,37971,999,62082,.13171E-2,.5223E-4,0
COSMOS 2251 DEB,1993-036BQA,2026-03-21T09:46:55.605792,14.81610139,.00770762,73.9984,129.6187,94.4135,266.5853,0,U,37975,999,71204,.31599467E-2,.26217E-3,0
COSMOS 2251 DEB,1993-036BQL,2026-03-20T18:00:11.578464,14.35516102,.00217052,74.0228,85.8399,191.1075,168.9601,0,U,37985,999,66323,.36093964E-4,.78E-6,0
COSMOS 2251 DEB,1993-036BQP,2026-03-20T07:34:12.673344,14.70285454,.0063138,74.0625,195.2397,210.1298,149.6237,0,U,37988,999,24829,.7267E-3,.4493E-4,0
COSMOS 2251 DEB,1993-036BQU,2026-03-21T10:24:40.741632,14.61316361,.00190197,74.0240,338.2318,43.8643,316.4030,0,U,37993,999,66758,.12333975E-2,.6083E-4,0
COSMOS 2251 DEB,1993-036BQV,2026-03-21T11:02:08.997504,14.39857372,.00223219,74.0335,93.3577,157.2039,203.0112,0,U,37994,999,78485,.2460076E-3,.748E-5,0
COSMOS 2251 DEB,1993-036BQZ,2026-03-17T06:23:37.978656,14.45903624,.00175217,74.0350,58.8257,118.3312,241.9616,0,U,37998,999,65653,.46300737E-3,.1623E-4,0
COSMOS 2251 DEB,1993-036BRC,2026-03-21T14:21:02.344320,14.80296362,.00622635,73.9993,297.2533,62.4326,329.7198,0,U,38001,999,76170,.67306185E-3,.5268E-4,0
COSMOS 2251 DEB,1993-036BRL,2026-03-20T11:59:19.010112,13.63006592,.03472002,73.9507,105.7709,64.3994,82.4477,0,U,38054,999,68511,.20410467E-2,.238E-4,0
COSMOS 2251 DEB,1993-036BRM,2026-03-21T12:01:03.201600,14.78357167,.00632418,74.0115,12.5941,118.0199,4.4532,0,U,38055,999,62141,.95555539E-3,.7163E-4,0
COSMOS 2251 DEB,1993-036BRN,2026-02-24T22:20:08.377728,13.89410344,.02758091,73.9192,149.0724,121.7947,241.0363,0,U,38056,999,65304,.20278044E-2,.3337E-4,0
COSMOS 2251 DEB,1993-036BRS,2026-03-20T18:36:53.922240,14.64444127,.0059176,74.0400,107.0505,191.4351,168.5478,0,U,38060,999,73399,.32513E-3,.1733E-4,0
COSMOS 2251 DEB,1993-036BRU,2026-03-20T09:46:40.080576,15.00362070,.001662,74.0040,92.3446,223.4014,208.5819,0,U,38062,999,64492,.10762426E-2,.13539E-3,0
COSMOS 2251 DEB,1993-036BRW,2026-03-21T13:43:13.505376,14.57108557,.00455534,74.0212,296.3679,30.7122,329.6693,0,U,38064,999,73304,.65517527E-3,.2966E-4,0
COSMOS 2251 DEB,1993-036BRZ,2026-03-19T06:46:49.448928,14.61493196,.00718348,74.0124,89.6611,215.0750,156.9709,0,U,38067,999,63966,.21022889E-3,.1049E-4,0
COSMOS 2251 DEB,1993-036BSA,2026-03-20T02:46:20.737920,14.36170118,.00264966,74.0202,129.2952,200.7321,159.2760,0,U,38068,999,68044,.17952893E-3,.499E-5,0
COSMOS 2251 DEB,1993-036BSM,2026-03-21T14:27:25.732224,14.78652805,.01149244,73.9354,162.2286,12.7750,347.6292,0,U,38197,999,87214,.35653299E-2,.29284E-3,0
COSMOS 2251 DEB,1993-036BSP,2026-03-18T04:49:53.961600,13.64962679,.03684533,73.9530,265.3115,173.1776,187.4563,0,U,38199,999,62324,.64692369E-3,.81E-5,0
COSMOS 2251 DEB,1993-036BSY,2026-03-19T21:41:10.169088,14.88418547,.0003958,74.0026,245.2778,310.9538,198.9981,0,U,38208,999,72602,.17693E-2,.16416E-3,0
COSMOS 2251 DEB,1993-036BTC,2026-03-17T21:59:27.418848,14.78360333,.0093657,74.0501,249.8533,290.8361,68.2803,0,U,38212,999,82716,.25571506E-3,.1964E-4,0
COSMOS 2251 DEB,1993-036BTL,2026-03-20T16:41:10.480416,15.01094925,.00024054,74.0100,229.8580,240.9864,119.1082,0,U,38220,999,72836,.2585063E-2,.33211E-3,0
COSMOS 2251 DEB,1993-036BTP,2026-03-20T13:08:28.377888,14.39464320,.00804219,74.0105,3.5180,91.4333,86.3838,0,U,38479,999,66094,.13590842E-2,.4374E-4,0
COSMOS 2251 DEB,1993-036BTR,2026-03-19T02:10:13.395648,13.95326928,.02285171,73.9315,200.9689,122.3697,239.9776,0,U,38481,999,60404,.11383828E-2,.1895E-4,0
COSMOS 2251 DEB,1993-036BTT,2026-03-19T13:56:01.514112,14.29317045,.01147586,74.2618,198.3289,274.6011,84.2039,0,U,38483,999,64861,.71955048E-3,.1941E-4,0
COSMOS 2251 DEB,1993-036BTW,2026-03-20T12:20:21.253632,14.77055670,.00307539,73.9432,12.6129,143.2394,334.8710,0,U,38486,999,76876,.26257282E-2,.18696E-3,0
COSMOS 2251 DEB,1993-036BTX,2026-03-20T13:55:49.251360,15.28504721,.0025171,73.9701,187.1083,327.4983,32.4667,0,U,38487,999,68289,.21649E-2,.6109E-3,0
COSMOS 2251 DEB,1993-036BTY,2026-02-24T18:30:19.329120,14.71359668,.00577032,74.0411,81.3577,169.1149,309.3953,0,U,39109,999,66262,.37457225E-3,.2345E-4,0
COSMOS 2251 DEB,1993-036BUC,2026-03-19T07:05:32.978976,14.95192507,.00400593,73.9968,302.0165,79.1975,281.3714,0,U,39546,999,65878,.74077448E-3,.8242E-4,0
COSMOS 2251 DEB,1993-036BUD,2026-03-20T12:58:23.081952,15.16639595,.0010259,74.0053,176.2118,304.5151,72.2814,0,U,39547,999,65501,.34634E-2,.68455E-3,0
COSMOS 2251 DEB,1993-036BUK,2026-02-28T01:31:53.029344,14.00266341,.02067446,74.0287,196.0355,313.8074,44.6119,0,U,39553,999,76699,.10339774E-2,.1814E-4,0
COSMOS 2251 DEB,1993-036BUL,2026-03-17T22:43:50.176992,15.23852903,.00122992,74.0060,65.8204,232.9434,156.8108,0,U,39554,999,65828,.24390677E-2,.59401E-3,0
COSMOS 2251 DEB,1993-036BUN,2026-03-21T05:36:18.865152,14.62506551,.01325263,73.9315,57.5325,151.3482,209.5052,0,U,39583,999,63218,.96702074E-3,.5535E-4,0
COSMOS 2251 DEB,1993-036BUQ,2026-03-20T08:34:31.856160,14.58950570,.00677474,74.0389,115.4486,213.2805,146.4092,0,U,39585,999,63944,.15506339E-3,.719E-5,0
COSMOS 2251 DEB,1993-036BUR,2026-03-15T16:25:56.860032,14.21433119,.01013985,74.0079,61.3518,176.2901,359.1530,0,U,39586,999,62292,.33202238E-3,.739E-5,0
COSMOS 2251 DEB,1993-036BUW,2026-03-19T08:27:02.330784,14.42102051,.00289776,74.0188,67.5087,163.7098,264.9155,0,U,39591,999,63169,.32532145E-3,.1048E-4,0
COSMOS 2251 DEB,1993-036BUX,2026-03-21T05:57:09.566496,14.41857513,.00152623,74.0289,66.2405,136.5673,223.6688,0,U,40218,999,60281,.29739762E-3,.948E-5,0
COSMOS 2251 DEB,1993-036BVC,2026-03-20T21:46:28.248096,15.18753413,.00110998,73.9314,244.6591,51.1407,100.0040,0,U,40223,999,60856,.4822829E-2,.101777E-2,0
COSMOS 2251 DEB,1993-036BVH,2026-03-21T05:52:59.937888,14.41218306,.00218264,74.0526,78.3971,121.2598,254.2218,0,U,40228,999,60340,.23252496E-3,.727E-5,0
COSMOS 2251 DEB,1993-036BVK,2026-03-20T15:57:52.168032,14.49962950,.0015565,74.0453,43.1974,79.2951,100.0109,0,U,40230,999,60390,.65808E-3,.2524E-4,0
COSMOS 2251 DEB,1993-036BVN,2026-03-21T06:29:20.002560,14.59561515,.00447316,73.9388,274.2727,325.5276,34.2988,0,U,40233,999,60574,.8071779E-3,.3861E-4,0
COSMOS 2251 DEB,1993-036BVR,2026-03-15T10:57:14.343264,13.24838789,.05372226,73.5419,357.5856,229.4971,125.8133,0,U,40236,999,54852,.59838163E-3,.538E-5,0
COSMOS 2251 DEB,1993-036BVV,2026-03-19T20:09:14.679936,14.68903334,.00178572,74.0440,219.8104,297.7371,214.7984,0,U,40792,999,64609,.83521631E-3,.4869E-4,0
COSMOS 2251 DEB,1993-036BVX,2026-03-20T07:50:22.511616,15.01761570,.0008841,73.9656,285.8383,62.1957,114.2962,0,U,40794,999,63385,.71828E-3,.9335E-4,0
COSMOS 2251 DEB,1993-036BVZ,2026-03-20T21:21:00.939744,14.83248048,.00526389,74.0118,307.8025,60.0476,314.7058,0,U,40796,999,77613,.57906612E-3,.4818E-4,0
COSMOS 2251 DEB,1993-036BWC,2026-03-20T18:36:13.478400,14.97851487,.011479,73.9231,258.5668,118.2421,243.0410,0,U,40799,999,51444,.50237E-3,.6734E-4,0
COSMOS 2251 DEB,1993-036BWF,2026-03-20T09:44:14.946720,14.78739562,.00599986,74.0413,321.2230,34.3299,326.1731,0,U,40802,999,65852,.37129429E-3,.2775E-4,0
COSMOS 2251 DEB,1993-036BWG,2026-03-20T19:44:10.182912,14.52098075,.00318385,74.0119,226.8775,57.7239,302.7000,0,U,40803,999,60176,.25688965E-3,.1018E-4,0
COSMOS 2251 DEB,1993-036BWM,2026-03-21T09:39:50.863392,14.69470973,.00074879,74.0416,314.6993,318.6823,219.9676,0,U,40808,999,65067,.14307841E-2,.8461E-4,0
COSMOS 2251 DEB,1993-036BWP,2026-03-21T03:05:58.415712,14.59442687,.00177528,74.0333,247.2493,7.9067,352.2374,0,U,40810,999,63118,.61349902E-3,.2886E-4,0
COSMOS 2251 DEB,1993-036BWT,2026-03-20T05:10:04.630368,14.51688431,.0040069,74.0437,254.8214,348.7857,11.2407,0,U,46271,999,86056,.20749E-3,.813E-5,0
COSMOS 2251 DEB,1993-036BWU,2026-03-18T13:51:43.382880,14.53036024,.0094009,73.9132,174.3522,72.1745,288.9644,0,U,46430,999,81074,.1076E-2,.4683E-4,0
