OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
ONEWEB-0438,2022-012N,2026-03-21T05:09:50.533344,13.10373803,.0001719,87.8796,53.7914,80.6287,279.5034,0,U,51634,999,19782,.16591434E-2,.592E-5,0
ONEWEB-0439,2022-012P,2026-03-21T05:14:37.679424,13.10373669,.0001809,87.8793,53.7798,86.1774,273.9560,0,U,51635,999,19780,.17786155E-2,.634E-5,0
ONEWEB-0442,2022-012Q,2026-03-20T14:05:27.835872,13.17649549,.000146,87.9167,23.4706,63.7882,296.3400,0,U,51636,999,20200,.11684E-3,.58E-6,0
ONEWEB-0443,2022-012R,2026-03-21T06:57:31.599648,13.17649108,.00016329,87.9167,23.3340,88.3651,271.7668,0,U,51637,999,20214,.1896114E-4,.2E-6,0
ONEWEB-0444,2022-012S,2026-03-21T06:50:13.895520,13.10375123,.00018627,87.8793,53.7655,84.9187,275.2153,0,U,51638,999,19782,.1036865E-2,.375E-5,0
ONEWEB-0445,2022-012T,2026-03-20T22:11:32.106624,13.10371215,.0002051,87.8799,53.8174,78.9942,281.1416,0,U,51639,999,19778,.10305314E-2,.372E-5,0
ONEWEB-0446,2022-012U,2026-03-21T06:47:50.278848,13.10376047,.00019444,87.8795,53.7817,78.8654,281.2692,0,U,51640,999,19781,.9937567E-3,.36E-5,0
ONEWEB-0448,2022-012V,2026-03-20T21:45:15.974496,13.10370183,.00020367,87.8799,53.8551,84.1860,275.9500,0,U,51641,999,19773,.62007617E-2,.2178E-4,0
ONEWEB-0449,2022-012W,2026-03-20T21:52:24.856320,13.10373247,.00014289,87.8801,53.8336,79.8335,280.2953,0,U,51642,999,19774,.17223196E-2,.614E-5,0
ONEWEB-0451,2022-012X,2026-03-21T06:35:39.765120,13.17649744,.00017317,87.9178,23.2912,79.7707,280.3620,0,U,51643,999,20208,-.68201964E-4,-.14E-6,0
ONEWEB-0452,2022-012Y,2026-03-21T02:54:31.916736,13.17650504,.00016007,87.9167,23.3669,84.7755,275.3559,0,U,51644,999,20207,-.89395655E-4,-.22E-6,0
ONEWEB-0456,2022-012AA,2026-03-21T03:36:37.171008,13.10371317,.00019612,87.8811,53.7657,87.7079,272.4273,0,U,51646,999,19781,.143358E-2,.513E-5,0
ONEWEB-0457,2022-012AB,2026-03-21T06:43:03.243360,13.10375546,.00018816,87.8796,53.7700,69.8655,290.2674,0,U,51647,999,19783,.31013348E-3,.121E-5,0
ONEWEB-0458,2022-012AC,2026-03-21T03:34:13.760832,13.10372097,.00017289,87.8797,53.7776,85.7621,274.3704,0,U,51648,999,19777,.17449532E-2,.622E-5,0
ONEWEB-0461,2022-012AD,2026-03-21T05:15:28.208736,13.17648716,.00018956,87.9177,23.3175,75.2972,284.8369,0,U,51649,999,20230,.32756335E-3,.14E-5,0
ONEWEB-0463,2022-012AE,2026-03-21T06:38:05.294688,13.17650423,.00019267,87.9165,23.3373,75.4665,284.6681,0,U,51650,999,20209,.17279383E-3,.8E-6,0
ONEWEB-0464,2022-012AF,2026-03-21T05:19:24.669984,13.10374838,.00019249,87.8792,53.7909,92.4421,267.6926,0,U,51651,999,19780,.19155988E-2,.681E-5,0
ONEWEB-0468,2022-012AG,2026-03-20T22:09:08.419104,13.10370821,.00019361,87.8789,53.8450,94.1019,266.0330,0,U,51652,999,19774,.12667374E-2,.455E-5,0
ONEWEB-0473,2022-012AH,2026-03-21T05:07:27.082560,13.10374142,.00017926,87.8791,53.7887,86.1944,273.9388,0,U,51653,999,19778,.16707055E-2,.596E-5,0
ONEWEB-0474,2022-012AJ,2026-03-21T06:45:26.720064,13.10376334,.00019244,87.8805,53.7512,91.8225,268.3123,0,U,51654,999,19778,.70633672E-3,.259E-5,0
ONEWEB-0475,2022-012AK,2026-03-21T06:55:05.711520,13.17650636,.0001693,87.9168,23.3269,101.2250,258.9072,0,U,51655,999,20211,.29433254E-4,.24E-6,0
EOS-4,2022-013A,2026-03-21T06:07:03.873216,15.12719364,.00018776,97.5140,88.2356,88.9680,271.1766,0,U,51656,999,22619,.77562989E-4,.1294E-4,0
INSPIRESAT 1,2022-013B,2026-03-21T01:24:10.157760,15.82168445,.00023809,97.4436,128.4382,86.7928,273.3613,0,U,51657,999,22867,.9415198E-3,.196152E-2,0
STARLINK-3528,2022-016A,2026-03-20T20:56:23.610336,15.08838808,.00013113,53.2168,278.8970,92.4789,267.6354,0,U,51714,999,22511,.12378517E-4,-.91E-6,0
STARLINK-3533,2022-016B,2026-03-20T20:45:49.684896,15.08837116,.00016076,53.2173,278.9629,79.9147,280.2026,0,U,51715,999,22624,.11871893E-3,.1602E-4,0
STARLINK-3543,2022-016C,2026-03-21T06:27:21.099744,15.08840281,.00012774,53.2171,277.1417,93.9969,266.1169,0,U,51716,999,22517,.12102352E-3,.1639E-4,0
STARLINK-3445,2022-016D,2026-03-21T06:34:01.320960,15.08853224,.00016223,53.2178,277.2070,103.4158,256.7015,0,U,51717,999,22517,.10561886E-3,.1394E-4,0
STARLINK-3546,2022-016E,2026-03-20T19:31:30.547200,15.15830868,.00013549,53.2121,275.9717,351.1100,8.9871,0,U,51718,999,22627,.17372533E-2,.3345E-3,0
STARLINK-3540,2022-016F,2026-03-20T22:25:06.812832,15.08845957,.00015586,53.2167,278.7214,87.1436,272.9735,0,U,51719,999,22512,.42227724E-4,.384E-5,0
STARLINK-3526,2022-016G,2026-03-21T05:51:36.749376,15.08843440,.00013334,53.2179,277.2213,92.1920,267.9225,0,U,51720,999,22516,.8306382E-5,-.156E-5,0
STARLINK-3524,2022-016H,2026-03-20T22:10:35.728032,15.08834380,.00013926,53.2169,278.6983,90.3763,269.7389,0,U,51721,999,22512,.49228469E-4,.496E-5,0
STARLINK-3535,2022-016J,2026-03-21T05:44:56.184288,15.08854508,.00011066,53.2166,277.2722,94.3937,265.7182,0,U,51722,999,22516,.13534305E-3,.1868E-4,0
STARLINK-3529,2022-016L,2026-03-19T23:22:02.291232,15.08839716,.00015617,53.2179,282.9542,106.7310,253.3854,0,U,51724,999,22497,.87351608E-4,.1102E-4,0
STARLINK-3522,2022-016M,2026-03-21T05:50:14.413632,15.08837286,.00016572,53.2168,277.2525,75.4627,284.6549,0,U,51725,999,22516,-.10139739E-4,-.449E-5,0
STARLINK-3527,2022-016N,2026-03-21T04:56:16.775808,15.09040635,.00012369,53.2156,267.4061,104.1461,255.9669,0,U,51726,999,22530,.26896475E-3,.4018E-4,0
STARLINK-3532,2022-016P,2026-03-21T05:39:38.227104,15.08841242,.00014473,53.2175,277.2869,91.9634,268.1524,0,U,51727,999,22516,-.21331348E-4,-.627E-5,0
STARLINK-3523,2022-016R,2026-03-21T05:03:52.126272,15.08837401,.00013258,53.2161,267.4000,87.5419,272.5725,0,U,51729,999,22530,.12260891E-3,.1664E-4,0
STARLINK-3514,2022-016T,2026-03-20T20:56:20.448960,15.08836715,.00013823,53.2168,268.9202,92.4279,267.6871,0,U,51731,999,22525,.3045181E-5,-.239E-5,0
STARLINK-3518,2022-016U,2026-03-20T22:10:31.947168,15.08840959,.0001721,53.2167,268.6906,94.8340,265.2849,0,U,51732,999,22640,.25707654E-4,.121E-5,0
STARLINK-3525,2022-016V,2026-03-20T22:22:30.105696,15.08848522,.00013988,53.2171,268.6625,89.9241,270.1911,0,U,51733,999,22526,.1614503E-3,.2283E-4,0
STARLINK-3450,2022-016W,2026-03-21T05:51:33.679584,15.08842055,.00013742,53.2163,267.2516,90.3731,269.7419,0,U,51734,999,22530,.62247312E-4,.703E-5,0
STARLINK-3517,2022-016X,2026-03-21T06:02:09.104928,15.08846250,.00013235,53.2168,267.2199,87.2944,272.8200,0,U,51735,999,22531,.65393247E-4,.753E-5,0
STARLINK-3447,2022-016Y,2026-03-21T05:52:57.193824,15.08848172,.00013637,53.2165,267.3349,92.5381,267.5767,0,U,51736,999,22530,.13274608E-3,.1826E-4,0
STARLINK-3509,2022-016Z,2026-03-20T21:59:56.026752,15.08848844,.00013181,53.2169,268.7233,89.4816,270.6327,0,U,51737,999,22525,.3270273E-4,.233E-5,0
STARLINK-3515,2022-016AA,2026-03-21T05:30:22.508352,15.08833654,.00014544,53.2173,267.3157,90.4065,269.7094,0,U,51738,999,22530,.34218086E-4,.257E-5,0
STARLINK-3516,2022-016AB,2026-03-21T05:46:15.643776,15.08840814,.0001372,53.2166,267.2685,90.9243,269.1906,0,U,51739,999,22530,.40956931E-4,.364E-5,0
STARLINK-3500,2022-016AC,2026-03-20T22:58:14.110464,15.08839115,.000138,53.2187,268.5398,88.5984,271.5166,0,U,51740,999,22526,-.44483222E-4,-.996E-5,0
STARLINK-3520,2022-016AD,2026-03-20T23:15:30.060288,15.08838292,.00012458,53.2165,268.4960,90.8036,269.3099,0,U,51741,999,22526,.23936081E-4,.93E-6,0
STARLINK-3521,2022-016AE,2026-03-21T05:41:00.803040,15.08824513,.00014804,53.2171,267.4769,88.6261,271.4900,0,U,51742,999,22530,.76893932E-4,.936E-5,0
STARLINK-3512,2022-016AF,2026-03-20T18:34:34.298976,15.08839996,.0001369,53.2166,259.2861,92.5476,267.5673,0,U,51743,999,22537,.77517E-4,.946E-5,0
STARLINK-3452,2022-016AG,2026-03-21T05:09:10.365120,15.08841746,.00013642,53.2167,267.4119,83.2448,276.8699,0,U,51744,999,22530,.11328648E-3,.1516E-4,0
STARLINK-3449,2022-016AH,2026-03-21T05:25:05.412576,15.08842696,.00013789,53.2172,267.3322,86.6413,273.4737,0,U,51745,999,22530,.97108315E-4,.1258E-4,0
STARLINK-3502,2022-016AJ,2026-03-20T21:52:02.353440,15.08837933,.00013368,53.2172,258.7577,92.9181,267.1964,0,U,51746,999,22539,-.248449E-5,-.327E-5,0
STARLINK-3446,2022-016AK,2026-03-21T05:15:51.653376,15.08844759,.00011735,53.2163,267.4109,94.2208,265.8918,0,U,51747,999,22530,-.2535826E-5,-.328E-5,0
STARLINK-3501,2022-016AL,2026-03-20T18:29:18.185568,15.08834388,.00012811,53.2163,259.3798,95.9797,264.1341,0,U,51748,999,22537,.28183343E-4,.161E-5,0
STARLINK-3451,2022-016AM,2026-03-20T12:48:50.913504,15.08837086,.00014209,53.2167,270.6236,94.4445,265.6710,0,U,51749,999,22519,.88419393E-4,.1119E-4,0
STARLINK-3505,2022-016AN,2026-03-21T05:27:45.459072,15.08843478,.00013774,53.2159,257.3307,144.0306,216.0779,0,U,51750,999,22544,.78461956E-4,.961E-5,0
STARLINK-3506,2022-016AP,2026-03-20T21:46:45.506496,15.08844544,.00017685,53.2167,258.7737,99.2407,260.8785,0,U,51751,999,22539,.8795563E-4,.1112E-4,0
STARLINK-3511,2022-016AQ,2026-03-21T05:11:50.740800,15.08838716,.00010892,53.2183,257.3065,89.3137,270.7980,0,U,51752,999,22544,.27358218E-4,.148E-5,0
STARLINK-3507,2022-016AR,2026-03-20T21:36:08.258976,15.08837690,.00012305,53.2163,258.8063,97.5031,262.6101,0,U,51753,999,22539,.40090791E-4,.35E-5,0
STARLINK-3457,2022-016AS,2026-03-21T04:38:39.432480,15.08837336,.00014005,53.2173,257.2361,87.9447,272.1705,0,U,51754,999,22544,.3952943E-4,.341E-5,0
STARLINK-3460,2022-016AT,2026-03-20T21:18:49.119264,15.08883920,.00012708,53.2166,258.8500,100.9153,259.1982,0,U,51755,999,22539,.37201464E-3,.5645E-4,0
STARLINK-3513,2022-016AU,2026-03-21T04:33:23.764896,15.08839235,.00015414,53.2172,257.4956,88.7424,271.3744,0,U,51756,999,22544,.42587413E-4,.39E-5,0
STARLINK-3459,2022-016AV,2026-03-21T04:29:28.656672,15.08838407,.00012218,53.2157,257.5178,85.1328,274.9803,0,U,51757,999,22544,.3283602E-4,.235E-5,0
STARLINK-3458,2022-016AW,2026-03-21T04:17:29.515776,15.08847658,.00012281,53.2149,257.4974,91.9426,268.1707,0,U,51758,999,22658,.654144E-5,-.184E-5,0
STARLINK-3456,2022-016AX,2026-03-20T18:50:29.762016,15.08851551,.00021428,53.2161,259.3128,81.2557,278.8678,0,U,51759,999,22538,-.3294399E-5,-.341E-5,0
STARLINK-3622,2022-017A,2026-03-21T06:41:53.164320,15.08894811,.00014974,53.2179,287.0949,108.8406,251.2749,0,U,51768,999,22579,-.94088515E-3,-.15253E-3,0
STARLINK-3621,2022-017B,2026-03-21T06:31:18.501888,15.08829675,.00013986,53.2188,287.1263,83.1863,276.9288,0,U,51769,999,22435,-.525588E-4,-.1124E-4,0
STARLINK-3612,2022-017C,2026-03-21T06:36:37.213344,15.08824947,.00015888,53.2177,287.1109,86.0455,274.0719,0,U,51770,999,22436,.76364724E-4,.927E-5,0
STARLINK-3614,2022-017D,2026-03-20T14:32:08.998944,15.08845901,.000146,53.2165,290.1067,88.1999,271.9160,0,U,51771,999,22425,-.56206E-5,-.377E-5,0
STARLINK-3623,2022-017E,2026-03-20T00:03:04.690368,15.08839363,.000141,53.2171,292.8267,89.8501,270.2653,0,U,51772,999,22415,.65921E-5,-.183E-5,0
STARLINK-3624,2022-017F,2026-03-20T20:49:45.603552,15.08840304,.00013224,53.2170,288.9105,86.8582,273.2562,0,U,51773,999,22429,.40305733E-4,.354E-5,0
STARLINK-3629,2022-017G,2026-03-20T20:32:28.545216,15.08842756,.00011273,53.2175,288.9925,100.2307,259.8812,0,U,51774,999,22425,.53809817E-3,.8287E-4,0
STARLINK-3620,2022-017H,2026-03-20T20:48:23.561568,15.08836187,.00012995,53.2170,288.9423,88.7019,271.4122,0,U,51775,999,22429,.29692274E-4,.185E-5,0
STARLINK-3608,2022-017J,2026-03-20T07:44:08.174112,15.08824390,.0001034,53.2166,291.3921,90.8366,269.2744,0,U,51776,999,22417,.86527532E-4,.1089E-4,0
STARLINK-3625,2022-017K,2026-03-20T20:33:54.048384,15.08805258,.00017647,53.2186,288.9622,69.2603,290.8578,0,U,51777,999,22428,-.12576329E-3,-.2287E-4,0
STARLINK-3615,2022-017L,2026-03-20T20:39:07.072992,15.08826931,.00014744,53.2175,278.8492,93.6339,266.4822,0,U,51778,999,22424,-.29661651E-4,-.76E-5,0
STARLINK-3611,2022-017M,2026-03-20T07:45:29.386656,15.08846322,.00014969,53.2173,291.4332,126.8179,233.2951,0,U,51779,999,22417,-.22074693E-3,-.38E-4,0
STARLINK-3617,2022-017N,2026-03-19T23:25:59.495520,15.08834139,.00014678,53.2177,292.9341,85.8352,274.2808,0,U,51780,999,22397,-.3012837E-5,-.336E-5,0
STARLINK-3580,2022-017P,2026-03-20T07:28:12.926208,15.08830718,.00015249,53.2182,291.4020,82.8685,277.2480,0,U,51781,999,22402,-.21411469E-3,-.3693E-4,0
STARLINK-3616,2022-017Q,2026-03-20T21:03:00.103392,15.08831609,.00012775,53.2174,299.0538,85.0241,275.0897,0,U,51782,999,22387,.6487641E-4,.745E-5,0
STARLINK-3628,2022-017R,2026-03-20T07:34:53.175072,15.08867001,.00010531,53.2172,291.4687,96.1889,263.9223,0,U,51783,999,22402,.28620816E-3,.4273E-4,0
STARLINK-3632,2022-017S,2026-03-20T22:11:51.591552,15.08856665,.00015339,53.2176,298.6851,80.9447,279.1719,0,U,51784,999,22397,-.34518188E-3,-.578E-4,0
STARLINK-3646,2022-017T,2026-03-20T13:40:32.260512,15.08838201,.00015171,53.2183,290.2515,90.6978,269.4188,0,U,51785,999,22406,.24462085E-4,.101E-5,0
STARLINK-3638,2022-017U,2026-03-20T22:01:15.279744,15.08832743,.00014619,53.2170,298.7179,77.9050,282.2106,0,U,51786,999,22397,-.13522885E-3,-.2439E-4,0
STARLINK-3619,2022-017V,2026-03-20T20:47:01.618944,15.08863157,.00008544,53.2189,298.9497,99.2973,260.8116,0,U,51787,999,22396,.15320764E-3,.2153E-4,0
STARLINK-3641,2022-017W,2026-03-21T02:31:31.455552,15.08833065,.00018104,53.2178,297.8765,95.2458,264.8741,0,U,51788,999,22564,-.53506631E-4,-.1139E-4,0
STARLINK-3639,2022-017X,2026-03-20T22:06:35.085024,15.08825345,.00013702,53.2177,298.7010,79.3643,280.7504,0,U,51789,999,22397,.21472352E-3,.313E-4,0
STARLINK-3631,2022-017Y,2026-03-20T23:15:26.069472,15.08842697,.00013711,53.2174,298.4855,83.9213,276.1936,0,U,51790,999,22567,.70285017E-4,.831E-5,0
STARLINK-3602,2022-017Z,2026-03-19T23:40:33.910176,15.08851842,.00012964,53.2178,302.8984,100.9163,259.1975,0,U,51791,999,22547,.15365195E-3,.2159E-4,0
STARLINK-3626,2022-017AA,2026-03-20T21:29:27.695616,15.08840159,.00012049,53.2170,298.8161,87.4757,272.6373,0,U,51792,999,22566,.21208393E-4,.5E-6,0
STARLINK-3633,2022-017AB,2026-03-20T20:44:15.649728,15.44651640,.00014383,53.2178,290.7856,43.1292,316.9829,0,U,51793,999,22577,.39242701E-3,.18194E-3,0
STARLINK-3573,2022-017AC,2026-03-20T21:18:51.891840,15.08839029,.00014268,53.2168,298.8484,91.1208,268.9947,0,U,51794,999,22561,.21404701E-4,.53E-6,0
STARLINK-3586,2022-017AD,2026-03-20T21:50:41.604864,15.08846247,.00011838,53.2178,298.9487,92.1059,268.0069,0,U,51795,999,22561,-.20617267E-3,-.3568E-4,0
STARLINK-3634,2022-017AG,2026-03-20T20:57:40.650624,15.08852495,.0001655,53.2173,298.9165,76.5270,283.5907,0,U,51798,999,22565,.8296113E-4,.1033E-4,0
STARLINK-3637,2022-017AH,2026-03-20T21:13:33.725568,15.08842443,.0001406,53.2177,298.8647,91.3278,268.7875,0,U,51799,999,22561,.2424768E-5,-.249E-5,0
STARLINK-3592,2022-017AK,2026-03-20T21:08:16.152000,15.08842851,.00014872,53.2171,298.8827,91.7288,268.3875,0,U,51801,999,22561,-.16093975E-4,-.544E-5,0
STARLINK-3544,2022-017AM,2026-03-20T20:52:22.053216,15.08843964,.00015241,53.2180,298.9346,91.9796,268.1371,0,U,51803,999,22560,.8041416E-5,-.16E-5,0
STARLINK-3601,2022-017AN,2026-03-21T06:43:13.646784,15.08843381,.0001468,53.2176,277.0931,86.2369,273.8791,0,U,51804,999,22590,.91896668E-4,.1175E-4,0
STARLINK-3605,2022-017AP,2026-03-20T22:51:37.524096,15.08830022,.00015892,53.2168,278.6388,87.5196,272.5978,0,U,51805,999,22594,.10242305E-3,.1342E-4,0
STARLINK-3606,2022-017AR,2026-03-20T21:36:05.231520,15.08839099,.00014062,53.2168,288.7962,88.5142,271.6012,0,U,51807,999,22580,.16840128E-4,-.2E-6,0
STARLINK-3609,2022-017AS,2026-03-20T21:14:53.701728,15.08834817,.00014491,53.2170,288.8622,90.3887,269.7271,0,U,51808,999,22565,.43980322E-4,.412E-5,0
STARLINK-3607,2022-017AT,2026-03-20T21:25:29.029440,15.08827627,.00015438,53.2178,288.7919,80.1205,279.9962,0,U,51809,999,22575,.10695756E-3,.1414E-4,0
STARLINK-3613,2022-017AU,2026-03-20T20:44:27.680928,15.08836509,.00013529,53.2175,279.1784,92.2200,267.8947,0,U,51810,999,22576,.36606562E-4,.295E-5,0
STARLINK-3569,2022-017AV,2026-03-20T21:20:11.537952,15.08836769,.0001537,53.2177,288.8459,89.9148,270.2020,0,U,51811,999,22565,.45906171E-4,.443E-5,0
STARLINK-3610,2022-017AW,2026-03-20T13:35:11.009760,15.08839407,.00015699,53.2164,280.2957,97.0507,263.0664,0,U,51812,999,22572,.2003243E-5,-.256E-5,0
STARLINK-3552,2022-017AX,2026-03-21T06:37:55.833024,15.08854588,.00013232,53.2169,277.1367,90.6570,269.4574,0,U,51813,999,22583,.8109421E-4,.1003E-4,0
STARLINK-3599,2022-017AY,2026-03-20T22:56:53.701440,15.08843268,.0001359,53.2173,278.5456,89.1844,270.9304,0,U,51814,999,22578,.61048673E-4,.684E-5,0
STARLINK-3604,2022-017AZ,2026-03-20T19:51:26.303328,15.08847751,.00011022,53.2168,279.1237,92.5967,267.5152,0,U,51815,999,22576,.62047212E-4,.7E-5,0
STARLINK-3603,2022-017BA,2026-03-21T06:00:02.999808,15.85838671,.00005206,53.2147,252.0280,106.8643,273.2165,0,U,51816,999,595,.21259041E-2,.565506E-2,0
LUDI TANCE 1-01B (L-SAR 01B),2022-018A,2026-03-21T06:45:59.025024,14.88418122,.00016476,97.8119,88.9463,89.4256,270.7149,0,U,51822,999,22063,.43155507E-3,.3948E-4,0
JILIN-1 GAOFEN 03D14,2022-019H,2026-03-21T07:14:26.703744,15.85065426,.00012984,97.3681,174.3928,157.3468,202.7860,0,U,51831,999,22631,.146776E-2,.356846E-2,0
JILIN-1 GAOFEN 03D16,2022-019L,2026-03-20T21:45:16.970688,15.94591497,.00030592,97.3654,175.4385,229.9352,130.1655,0,U,51834,999,22635,.11927104E-2,.448625E-2,.82328691E-4
JILIN-1 GAOFEN 03D11,2022-019M,2026-03-21T06:31:31.748736,15.81520268,.00024249,97.3717,174.2945,165.8056,194.3281,0,U,51835,999,22629,.1350279E-2,.275595E-2,0
JILIN-1 GAOFEN 03D15,2022-019R,2026-03-21T06:37:40.122048,15.71780970,.00032119,97.3678,172.1202,151.3494,208.7947,0,U,51839,999,22618,.18301086E-2,.242899E-2,0
JILIN-1 GAOFEN 03D10,2022-019S,2026-03-21T06:42:56.238048,15.81388987,.00029281,97.3672,174.2891,227.9932,132.1087,0,U,51840,999,22631,.13443096E-2,.272648E-2,0
JILIN-1 GAOFEN 03D12,2022-019T,2026-03-21T06:31:03.048384,15.72136071,.00015239,97.3654,172.0290,147.1834,212.9524,0,U,51841,999,22618,.11489302E-2,.153065E-2,0
JILIN-1 GAOFEN 03D18,2022-019W,2026-03-21T06:20:34.435680,15.80737814,.00020095,97.3665,173.3383,120.0167,240.1301,0,U,51844,999,22617,.130185E-2,.255774E-2,0
JILIN-1 GAOFEN 03D13,2022-019Y,2026-03-21T07:14:53.467872,15.68276621,.00036689,97.3670,171.0783,146.6616,213.4877,0,U,51846,999,22605,.12495447E-2,.141772E-2,0
STRIX-BETA,2022-020A,2026-03-21T05:04:15.277152,15.82636508,.00060543,97.5669,176.0175,232.6792,127.3925,0,U,51847,999,22479,.1745918E-2,.38003E-2,0
GOES 18,2022-021A,2026-03-21T04:09:38.575296,1.00273331,.00005281,0.0449,28.0068,24.6294,51.4723,0,U,51850,999,571,0,.99E-6,0
STARLINK-3542,2022-022A,2026-03-20T23:32:40.489152,15.08845102,.0001469,53.2187,328.4343,91.0312,269.0848,0,U,51852,999,22346,-.36998865E-4,-.877E-5,0
STARLINK-3541,2022-022C,2026-03-20T23:14:29.793696,15.14710103,.00012073,53.2155,326.3042,82.9423,277.1709,0,U,51854,999,22475,.9227997E-3,.17027E-3,0
STARLINK-3545,2022-022D,2026-03-20T23:06:10.267776,15.08852683,.00013224,53.2189,328.4383,86.2301,273.8842,0,U,51855,999,22467,-.65991297E-4,-.1338E-4,0
STARLINK-3568,2022-022E,2026-03-20T23:23:26.886336,15.08843946,.00014625,53.2185,328.4717,87.4838,272.6322,0,U,51856,999,22475,.5692108E-4,.618E-5,0
STARLINK-3571,2022-022F,2026-03-20T23:07:33.139200,15.08837823,.00012446,53.2185,328.5222,90.8167,269.2967,0,U,51857,999,22472,.39687966E-4,.344E-5,0
STARLINK-3563,2022-022G,2026-03-20T23:11:28.937760,15.08834248,.00012966,53.2190,328.4997,80.8028,279.3110,0,U,51858,999,22472,-.80123395E-4,-.1563E-4,0
STARLINK-3560,2022-022H,2026-03-20T21:59:59.274528,15.08843538,.00014811,53.2181,318.7301,92.0587,268.0575,0,U,51859,999,22485,.73440347E-4,.881E-5,0
STARLINK-3559,2022-022J,2026-03-20T22:09:12.620736,15.08837190,.000139,53.2172,318.6908,88.0849,272.0302,0,U,51860,999,22481,.25327171E-4,.115E-5,0
STARLINK-3562,2022-022K,2026-03-20T23:23:23.972064,15.08838321,.0001363,53.2183,318.4652,91.3937,268.7211,0,U,51861,999,22473,.5747027E-4,.627E-5,0
STARLINK-3508,2022-022L,2026-03-20T23:39:17.429760,15.08853662,.00017685,53.2185,318.4143,134.0479,226.0659,0,U,51862,999,22487,-.3641749E-3,-.6082E-4,0
STARLINK-3555,2022-022M,2026-03-20T21:37:24.357504,15.08853300,.0001277,53.2172,318.7961,94.7900,265.3238,0,U,51863,999,22480,.99823606E-3,.1564E-3,0
STARLINK-3548,2022-022N,2026-03-20T21:42:41.982048,15.08842774,.00010427,53.2178,318.7011,91.8402,268.2710,0,U,51864,999,22485,.12229223E-3,.1659E-4,0
STARLINK-3503,2022-022P,2026-03-20T23:02:12.297120,15.08836374,.00014081,53.2186,318.5298,93.0934,267.0220,0,U,51865,999,22481,.1368878E-5,-.266E-5,0
STARLINK-3553,2022-022Q,2026-03-20T22:58:15.123936,15.08836795,.0001366,53.2183,318.3975,86.2360,273.8788,0,U,51866,999,22481,.29861743E-4,.187E-5,0
STARLINK-3590,2022-022R,2026-03-20T22:56:54.333024,15.08839190,.00014,53.2171,318.5478,94.4317,265.6835,0,U,51867,999,22481,.542032E-5,-.202E-5,0
STARLINK-3578,2022-022S,2026-03-20T23:07:30.154944,15.08848155,.00014108,53.2181,318.5144,90.7260,269.3894,0,U,51868,999,22481,.55801142E-4,.6E-5,0
STARLINK-3588,2022-022T,2026-03-20T22:41:00.167712,15.08844605,.00015116,53.2177,318.5959,91.4284,268.6882,0,U,51869,999,22481,-.1864479E-4,-.585E-5,0
STARLINK-3591,2022-022U,2026-03-20T22:51:35.869536,15.08841696,.00011696,53.2177,318.5630,133.4500,226.6589,0,U,51870,999,22486,.12737183E-3,.174E-4,0
STARLINK-3567,2022-022V,2026-03-20T22:35:42.055008,15.08841896,.00013212,53.2181,318.6111,91.1922,268.9222,0,U,51871,999,22492,.88370221E-4,.1119E-4,0
STARLINK-3554,2022-022W,2026-03-20T22:46:18.016896,15.08841721,.00013156,53.2176,318.5804,91.4774,268.6369,0,U,51872,999,22481,.10991291E-3,.1462E-4,0
STARLINK-3582,2022-022X,2026-03-20T22:54:57.459744,15.17749965,.00020062,53.2121,313.9126,185.8310,174.2663,0,U,51873,999,22488,.11795744E-2,.23867E-3,0
STARLINK-3574,2022-022Y,2026-03-20T22:30:24.161760,15.08851237,.00014019,53.2187,318.6265,92.7795,267.3358,0,U,51874,999,22480,.89220576E-4,.1133E-4,0
STARLINK-3585,2022-022Z,2026-03-20T23:33:58.948128,15.08840857,.00020088,53.2181,318.3430,109.8983,250.2226,0,U,51875,999,22482,.32888904E-4,.235E-5,0
STARLINK-3583,2022-022AA,2026-03-20T22:25:06.123360,15.08853751,.00012805,53.2177,318.6425,87.9476,272.1663,0,U,51876,999,22481,.11904223E-3,.1608E-4,0
STARLINK-3556,2022-022AB,2026-03-20T21:59:55.706208,15.08842631,.00014748,53.2184,308.7211,93.7152,266.4009,0,U,51877,999,22494,-.24691228E-4,-.681E-5,0
STARLINK-3575,2022-022AC,2026-03-20T22:14:30.283296,15.08839698,.00013959,53.2172,318.6760,86.6906,273.4246,0,U,51878,999,22481,.66865643E-4,.776E-5,0
STARLINK-3572,2022-022AD,2026-03-21T01:00:05.984352,15.08843320,.00013442,53.2175,308.1600,89.3773,270.7373,0,U,51879,999,22496,.85275799E-4,.107E-4,0
STARLINK-3566,2022-022AE,2026-03-20T22:19:45.150816,15.08843149,.00013341,53.2177,318.3786,88.3553,271.7592,0,U,51880,999,22481,.47629706E-4,.47E-5,0
STARLINK-3504,2022-022AF,2026-03-20T21:38:44.215296,15.08843520,.00012575,53.2173,308.7897,91.8090,268.3046,0,U,51881,999,22499,.93210772E-4,.1196E-4,0
